CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
145,3,522
145,3,1446
145,3,292
146,4,1126
146,4,1503
147,4,997
147,4,4
148,7,2186
148,7,286
149,3,108
149,3,310
149,3,171
150,7,550
150,7,968
150,7,54
151,5,53
151,5,88
152,3,273
152,3,64
152,3,275
153,3,137
153,3,2204
153,3,556
154,3,1835
154,3,1116
155,4,117
155,4,389
156,3,108
156,3,279
157,5,562
157,5,1233
158,6,491
158,6,198
158,6,234
158,6,391
158,6,108
158,6,8
158,6,52
159,3,708
159,3,1582
159,3,570
159,3,459
159,3,914
159,3,2166
160,5,1393
160,5,778
161,4,485
161,4,94
162,3,581
162,3,463
163,7,1014
163,7,653
163,7,736
164,3,108
164,3,1209
165,8,207
165,8,1773
166,3,170
166,3,91
167,3,444
167,3,54
168,10,597
168,10,143
168,10,1394
169,6,330
169,6,3
169,6,112
169,6,87
170,4,207
170,4,204
171,3,188
171,3,358
171,3,473
171,3,286
172,6,82
172,6,517
173,4,1327
173,4,503
173,4,196
174,3,477
174,3,75
174,3,549
174,3,130
174,3,736
174,3,585
174,3,646
174,3,653
174,3,36
175,6,276
175,6,513
176,4,53
176,4,351
177,4,271
177,4,323
178,3,852
178,3,3
178,3,1832
179,10,580
179,10,4
180,3,395
180,3,35
181,12,108
181,12,169
182,7,3
182,7,8
182,7,207
182,7,2615
182,7,2441
183,3,812
183,3,21
184,3,158
184,3,255
184,3,656
185,5,39
185,5,1059
185,5,836
186,5,2025
186,5,1487
187,3,532
187,3,420
188,5,678
188,5,3
188,5,279
189,3,1914
189,3,2013
189,3,35
190,3,374
190,3,760
191,5,2569
191,5,94
192,3,267
192,3,263
193,5,1939
193,5,149
193,5,323
194,4,207
194,4,2723
195,4,892
195,4,1716
196,7,219
196,7,87
196,7,255
197,3,595
197,3,517
198,4,2493
198,4,540
199,3,549
199,3,778
200,8,910
200,8,789
200,8,1176
200,8,2605
201,4,469
201,4,558
202,4,206
202,4,711
203,4,625
203,4,275
204,3,39
204,3,938
204,3,485
205,4,518
205,4,1422
206,4,196
206,4,1535
206,4,626
206,4,268
206,4,2376
207,3,473
207,3,1835
207,3,270
208,3,368
208,3,379
209,3,108
209,3,411
209,3,308
210,4,352
210,4,1600
210,4,287
210,4,108
210,4,125
210,4,681
211,4,1917
211,4,125
211,4,249
211,4,243
211,4,98
212,5,1099
212,5,690
212,5,1342
213,4,94
213,4,626
214,5,219
214,5,1362
214,5,31
214,5,108
215,4,172
215,4,308
216,3,276
216,3,513
217,3,688
217,3,503
217,3,14
218,3,1100
218,3,1589
218,3,1663
218,3,790
218,3,39
219,3,608
219,3,75
220,3,1516
220,3,392
220,3,234
220,3,8
221,3,123
221,3,126
222,6,3
222,6,53
223,3,178
223,3,171
224,3,353
224,3,2186
224,3,1933
224,3,358
224,3,723
224,3,359
224,3,187
224,3,286
224,3,2620
224,3,191
224,3,2672
225,3,2152
225,3,143
226,3,188
226,3,473
226,3,286
227,7,246
227,7,1270
228,4,143
228,4,531
229,3,245
229,3,914
230,3,391
230,3,82
231,4,1370
231,4,543
232,3,740
232,3,849
233,3,200
233,3,790
233,3,338
234,3,841
234,3,503
234,3,14
234,3,323
234,3,264
235,9,1761
235,9,1762
236,3,397
236,3,221
237,3,1696
237,3,1381
237,3,650
237,3,836
238,6,1384
238,6,1744
238,6,1095
238,6,1965
239,4,90
239,4,2784
240,4,1627
240,4,1202
240,4,193
241,4,262
241,4,200
242,3,108
242,3,112
243,3,608
243,3,660
244,5,629
244,5,158
244,5,1564
244,5,1183
245,15,426
245,15,293
245,15,54
246,5,108
246,5,144
247,3,329
247,3,112
248,3,318
248,3,87
249,4,473
249,4,185
250,6,573
250,6,1604
251,3,1223
251,3,54
251,3,58
251,3,788
252,6,148
252,6,262
252,6,790
252,6,1621
253,3,792
253,3,1350
254,4,754
254,4,618
255,4,740
255,4,849
256,3,108
256,3,112
256,3,237
256,3,153
257,5,276
257,5,513
258,3,778
258,3,1
258,3,660
259,6,141
259,6,1168
260,5,108
260,5,656
260,5,443
261,5,82
261,5,308
262,3,942
262,3,811
263,3,2045
263,3,1023
264,5,1190
264,5,1219
265,10,95
265,10,1604
265,10,216
265,10,365
265,10,808
266,3,688
266,3,676
267,3,255
267,3,221
268,3,255
268,3,2
269,7,1132
269,7,405
269,7,823
270,7,740
270,7,849
271,4,237
271,4,35
272,3,604
272,3,175
273,3,426
273,3,1614
273,3,291
273,3,54
274,5,3
274,5,279
275,3,1970
275,3,1268
275,3,98
276,7,1101
276,7,482
276,7,270
277,4,1617
277,4,1403
278,3,506
278,3,4
279,3,892
279,3,893
280,4,9
280,4,1963
280,4,470
280,4,243
281,3,1370
281,3,781
282,6,1622
282,6,1381
282,6,1138
282,6,842
283,7,31
283,7,466
283,7,1786
284,3,346
284,3,1113
285,4,1516
285,4,469
286,3,323
286,3,367
286,3,271
286,3,836
286,3,14
286,3,1114
287,3,14
287,3,1292
288,5,618
288,5,116
289,3,1557
289,3,35
290,6,3
290,6,233
291,3,1983
291,3,763
292,11,158
292,11,492
293,4,2151
293,4,8
294,5,112
294,5,505
295,4,234
295,4,125
295,4,484
295,4,8
295,4,251
296,4,1098
296,4,2248
296,4,1995
296,4,2336
297,4,258
297,4,156
298,3,1076
298,3,767
298,3,1292
299,3,242
299,3,131
299,3,125
299,3,959
299,3,8
299,3,636
300,3,158
300,3,125
301,3,412
301,3,879
302,3,1552
302,3,130
303,4,22
303,4,45
304,3,188
304,3,94
304,3,473
304,3,354
305,3,158
305,3,1016
306,3,1186
306,3,325
306,3,143
306,3,234
306,3,70
306,3,114
307,4,303
307,4,340
308,5,163
308,5,2347
308,5,248
308,5,1417
308,5,197
309,3,69
309,3,43
309,3,54
310,3,255
310,3,291
310,3,3
311,5,374
311,5,1604
312,3,602
312,3,43
313,4,883
313,4,777
313,4,54
314,8,108
314,8,398
314,8,898
315,3,1674
315,3,302
316,3,2029
316,3,2462
317,9,1552
317,9,1173
318,4,2110
318,4,82
319,4,1622
319,4,2401
319,4,14
319,4,202
319,4,485
320,3,134
320,3,739
320,3,501
321,4,1140
321,4,1062
322,3,342
322,3,643
323,4,108
323,4,931
324,4,351
324,4,847
325,5,263
325,5,1349
326,5,579
326,5,235
326,5,1181
326,5,420
327,3,263
327,3,360
327,3,354
328,3,623
328,3,925
328,3,643
328,3,294
329,3,202
329,3,927
330,10,247
330,10,291
331,6,917
331,6,32
331,6,1728
332,4,2211
332,4,1529
332,4,2402
332,4,485
333,4,3
333,4,1006
333,4,1479
333,4,114
334,4,322
334,4,1350
335,4,815
335,4,94
336,3,579
336,3,89
336,3,8
337,3,126
337,3,272
338,5,444
338,5,198
339,3,300
339,3,686
339,3,394
339,3,226
339,3,1001
339,3,675
340,3,243
340,3,703
341,6,2381
341,6,2192
341,6,2528
341,6,1173
342,4,473
342,4,200
342,4,185
342,4,626
342,4,187
342,4,189
343,4,123
343,4,1876
344,4,12
344,4,2042
344,4,196
345,3,1678
345,3,650
345,3,626
346,4,1134
346,4,145
346,4,727
347,8,108
347,8,2029
347,8,8
348,3,243
348,3,35
349,4,771
349,4,558
350,4,255
350,4,138
350,4,420
350,4,114
351,6,2268
351,6,245
352,3,788
352,3,53
352,3,64
352,3,2
353,3,243
353,3,52
353,3,294
354,8,198
354,8,1280
354,8,1674
354,8,2295
354,8,818
354,8,207
355,4,344
355,4,259
355,4,550
355,4,175
356,7,112
356,7,1200
357,3,529
357,3,1711
358,4,717
358,4,299
358,4,54
359,3,246
359,3,90
359,3,875
359,3,1995
359,3,98
360,6,112
360,6,76
361,3,192
361,3,647
361,3,1783
362,7,276
362,7,513
363,11,54
363,11,9
363,11,43
363,11,434
363,11,2
364,5,318
364,5,87
364,5,330
364,5,221
365,4,392
365,4,145
365,4,308
366,3,957
366,3,7
367,5,545
367,5,165
367,5,308
368,3,433
368,3,491
368,3,35
369,5,43
369,5,237
370,3,126
370,3,517
371,3,1211
371,3,628
372,5,391
372,5,8
373,4,169
373,4,2161
373,4,533
374,4,2008
374,4,650
375,3,859
375,3,2125
375,3,691
375,3,1912
375,3,1084
375,3,693
376,3,461
376,3,237
377,3,2152
377,3,325
378,4,158
378,4,550
379,4,325
379,4,342
380,5,3
380,5,1876
381,4,231
381,4,14
382,6,2165
382,6,660
382,6,2124
383,4,868
383,4,517
383,4,2
384,3,380
384,3,149
384,3,231
384,3,2011
384,3,14
384,3,1114
384,3,1382
384,3,485
385,3,200
385,3,188
385,3,841
385,3,264
385,3,1292
386,4,108
386,4,219
387,5,135
387,5,143
388,3,276
388,3,403
389,7,3
389,7,124
389,7,1126
389,7,302
389,7,279
389,7,197
390,4,237
390,4,1266
391,5,141
391,5,108
391,5,69
391,5,1825
391,5,1103
392,3,276
392,3,513
393,3,1753
393,3,236
393,3,594
393,3,318
394,3,176
394,3,748
394,3,9
395,3,108
395,3,365
395,3,210
396,6,163
396,6,1603
396,6,1113
397,9,147
397,9,162
397,9,1076
398,4,3
398,4,172
399,3,2049
399,3,88
400,3,108
400,3,1588
401,8,3
401,8,4
402,4,123
402,4,124
402,4,127
402,4,4
403,3,276
403,3,513
404,3,411
404,3,242
404,3,125
404,3,308
405,3,772
405,3,234
405,3,308
406,3,3
406,3,279
407,4,166
407,4,90
408,3,123
408,3,2344
409,4,302
409,4,2015
409,4,67
410,3,778
410,3,2153
410,3,647
410,3,660
411,3,688
411,3,38
411,3,1461
412,7,308
412,7,411
412,7,165
412,7,114
413,3,1227
413,3,202
413,3,1700
414,3,9
414,3,1082
414,3,236
414,3,54
415,3,696
415,3,156
415,3,251
416,6,2240
416,6,94
417,3,491
417,3,216
418,3,347
418,3,233
419,3,1088
419,3,566
420,3,841
420,3,626
421,3,90
421,3,517
422,4,307
422,4,313
422,4,62
422,4,1032
422,4,61
423,4,540
423,4,294
424,4,1068
424,4,170
424,4,788
424,4,53
424,4,2
425,9,599
425,9,4
425,9,114
426,5,70
426,5,771
426,5,787
426,5,2428
426,5,108
426,5,1219
426,5,1230
426,5,580
426,5,294
427,3,2007
427,3,262
427,3,1493
428,5,11
428,5,2645
428,5,648
429,5,426
429,5,715
430,6,535
430,6,669
431,5,2753
431,5,108
432,6,629
432,6,54
433,11,108
433,11,255
433,11,657
434,5,3
434,5,1683
435,3,1954
435,3,1561
436,5,580
436,5,236
437,3,75
437,3,289
437,3,416
437,3,417
437,3,1013
437,3,74
438,3,2041
438,3,133
439,6,821
439,6,1728
439,6,255
440,5,367
440,5,202
441,4,1586
441,4,2790
441,4,75
442,5,2401
442,5,2541
443,3,213
443,3,1724
443,3,211
444,3,329
444,3,8
445,7,308
445,7,472
445,7,309
445,7,313
445,7,109
445,7,127
446,4,119
446,4,1546
446,4,158
446,4,2029
446,4,1120
446,4,340
447,5,624
447,5,88
448,3,473
448,3,1056
448,3,283
448,3,380
448,3,190
449,3,89
449,3,491
450,3,2105
450,3,498
451,4,2022
451,4,2741
452,5,255
452,5,818
453,3,2117
453,3,75
454,3,917
454,3,607
454,3,820
455,3,90
455,3,540
455,3,22
455,3,330
455,3,1943
456,4,1138
456,4,2765
456,4,1442
456,4,1188
456,4,1142
457,5,1065
457,5,1601
458,11,1900
458,11,234
458,11,181
459,6,273
459,6,275
460,3,166
460,3,221
460,3,212
461,3,3
461,3,221
461,3,475
462,3,473
462,3,190
462,3,270
462,3,286
463,3,1546
463,3,158
464,3,66
464,3,1492
465,3,123
465,3,1443
465,3,727
465,3,955
465,3,4
466,3,297
466,3,88
467,5,787
467,5,427
467,5,176
467,5,420
467,5,243
467,5,171
467,5,517
467,5,294
468,4,380
468,4,626
469,3,536
469,3,258
470,6,652
470,6,2172
471,4,2039
471,4,400
471,4,2340
472,3,770
472,3,43
473,7,108
473,7,53
474,4,957
474,4,1289
474,4,432
474,4,560
474,4,434
474,4,183
474,4,607
474,4,1718
474,4,1164
474,4,127
475,4,1651
475,4,36
475,4,1708
476,3,206
476,3,1168
477,3,113
477,3,234
477,3,156
477,3,8
477,3,2710
478,3,1640
478,3,95
478,3,118
479,6,141
479,6,216
480,3,276
480,3,513
481,15,108
481,15,219
481,15,1023
482,8,4
482,8,342
482,8,1162
483,3,767
483,3,2270
484,3,630
484,3,1589
484,3,1999
484,3,380
484,3,2401
484,3,1060
485,3,125
485,3,625
486,4,1503
486,4,156
486,4,43
486,4,2458
487,5,196
487,5,813
487,5,667
487,5,473
487,5,354
487,5,185
487,5,359
487,5,186
487,5,94
487,5,189
487,5,190
487,5,191
487,5,286
488,3,108
488,3,158
488,3,8
489,3,929
489,3,125
489,3,54
490,7,196
490,7,626
490,7,380
490,7,620
490,7,94
491,4,699
491,4,14
491,4,263
492,6,90
492,6,325
493,3,2306
493,3,454
493,3,1260
493,3,275
493,3,174
494,3,135
494,3,420
495,4,108
495,4,32
496,3,262
496,3,503
496,3,367
496,3,2694
497,7,108
497,7,444
498,5,279
498,5,497
498,5,1503
499,5,206
499,5,1594
500,3,1727
500,3,382
500,3,2054
500,3,370
500,3,1411
501,3,1833
501,3,560
501,3,1519
502,5,255
502,5,2029
502,5,143
502,5,715
502,5,748
503,3,1101
503,3,1062
503,3,2176
503,3,2404
504,7,2703
504,7,1082
505,3,289
505,3,417
505,3,2352
505,3,1070
506,10,198
506,10,574
506,10,2164
506,10,1469
506,10,234
506,10,31
507,3,2186
507,3,1933
507,3,473
507,3,285
507,3,354
507,3,200
507,3,356
507,3,185
507,3,187
507,3,1043
507,3,39
507,3,190
507,3,191
508,4,92
508,4,138
509,6,2785
509,6,1209
510,3,622
510,3,1327
510,3,1059
510,3,1699
511,4,68
511,4,793
512,3,306
512,3,60
512,3,114
513,4,508
513,4,1482
513,4,628
513,4,1219
513,4,971
513,4,2109
514,3,2237
514,3,650
514,3,836
514,3,766
514,3,1021
515,3,1409
515,3,491
516,4,688
516,4,626
517,6,267
517,6,766
517,6,262
517,6,94
518,6,1168
518,6,275
519,3,168
519,3,501
520,5,318
520,5,931
520,5,114
521,4,9
521,4,516
522,3,126
522,3,4
523,12,31
523,12,748
523,12,1320
524,5,1761
524,5,1762
525,8,1370
525,8,246
526,4,65
526,4,1409
526,4,491
526,4,123
527,4,259
527,4,2613
527,4,4
527,4,35
528,4,476
528,4,625
528,4,165
528,4,98
529,3,422
529,3,921
530,4,318
530,4,1362
531,3,35
531,3,1503
532,4,2716
532,4,146
532,4,790
532,4,473
533,5,1588
533,5,1023
534,4,590
534,4,1230
535,5,94
535,5,596
536,5,927
536,5,323
537,7,917
537,7,1274
537,7,1841
537,7,2294
537,7,52
538,5,70
538,5,63
539,3,1200
539,3,211
540,4,892
540,4,1716
541,4,1348
541,4,2214
541,4,15
541,4,836
542,3,230
542,3,145
542,3,1538
543,3,717
543,3,54
543,3,1011
543,3,69
543,3,420
543,3,87
543,3,1223
543,3,112
543,3,197
543,3,986
543,3,443
543,3,294
544,3,74
544,3,1376
545,5,196
545,5,626
546,3,108
546,3,255
546,3,411
546,3,4
547,3,705
547,3,54
548,4,318
548,4,491
549,3,148
549,3,2729
549,3,790
550,6,2663
550,6,757
551,3,276
551,3,513
552,4,492
552,4,234
552,4,119
553,3,1707
553,3,625
554,4,262
554,4,485
555,5,39
555,5,355
556,6,2713
556,6,959
556,6,2699
556,6,1650
556,6,1255
557,3,1622
557,3,939
557,3,1101
558,6,461
558,6,197
559,3,124
559,3,1773
560,4,94
560,4,1529
560,4,1076
560,4,1768
561,4,987
561,4,8
562,4,516
562,4,1162
563,8,234
563,8,365
564,3,1623
564,3,642
564,3,713
564,3,78
565,3,1381
565,3,2401
565,3,766
565,3,14
565,3,1921
566,3,356
566,3,1895
566,3,1693
566,3,1349
566,3,1699
567,3,54
567,3,432
568,3,242
568,3,234
568,3,125
568,3,574
569,3,654
569,3,2209
569,3,1353
569,3,1119
570,3,1105
570,3,2563
571,4,793
571,4,125
571,4,2023
571,4,1686
572,3,1440
572,3,717
572,3,604
572,3,1200
572,3,8
572,3,71
573,3,1369
573,3,87
573,3,1047
574,4,276
574,4,513
575,3,434
575,3,69
575,3,777
575,3,340
575,3,2
576,6,204
576,6,1274
577,5,833
577,5,910
578,5,39
578,5,146
578,5,650
579,3,852
579,3,454
580,5,191
580,5,94
581,3,1761
581,3,1762
582,3,1172
582,3,549
582,3,254
583,7,3
583,7,1927
583,7,1683
583,7,384
584,5,69
584,5,1519
585,3,1173
585,3,1965
586,4,38
586,4,262
587,7,543
587,7,643
587,7,516
588,3,1014
588,3,1743
589,7,169
589,7,100
589,7,8
589,7,319
589,7,114
590,3,562
590,3,330
590,3,561
591,3,39
591,3,14
591,3,1060
592,3,152
592,3,868
592,3,716
592,3,301
593,7,481
593,7,1061
593,7,423
594,8,2401
594,8,1201
594,8,1350
594,8,2597
595,6,790
595,6,2454
596,3,166
596,3,287
596,3,1745
596,3,1957
597,3,759
597,3,3
597,3,517
597,3,491
598,4,267
598,4,766
599,3,135
599,3,420
600,3,2440
600,3,3
600,3,330
600,3,990
600,3,279
601,7,657
601,7,54
601,7,9
601,7,213
601,7,35
602,14,580
602,14,319
602,14,719
602,14,1751
603,4,1545
603,4,205
603,4,1849
603,4,719
604,3,9
604,3,1230
604,3,427
605,3,368
605,3,369
605,3,1398
606,3,1316
606,3,36
606,3,1125
606,3,911
607,3,1125
607,3,1965
608,3,652
608,3,2192
609,3,1463
609,3,1967
610,3,108
610,3,219
610,3,1006
610,3,1727
611,5,1310
611,5,777
611,5,243
611,5,1389
612,3,355
612,3,1116
612,3,650
612,3,262
612,3,1955
613,3,246
613,3,124
613,3,144
614,4,244
614,4,715
615,3,374
615,3,53
615,3,127
616,3,94
616,3,262
616,3,14
616,3,626
617,3,202
617,3,94
618,3,200
618,3,262
619,6,31
619,6,255
619,6,143
620,4,535
620,4,413
620,4,1841
621,3,148
621,3,162
621,3,1062
622,5,276
622,5,513
623,9,273
623,9,143
623,9,517
624,3,1310
624,3,624
625,3,1658
625,3,270
626,7,1227
626,7,626
627,3,461
627,3,967
627,3,999
628,5,792
628,5,262
628,5,1525
629,4,442
629,4,641
630,3,676
630,3,1041
631,9,38
631,9,626
632,3,108
632,3,1546
633,3,1730
633,3,1632
634,3,380
634,3,1693
634,3,2400
635,3,276
635,3,513
636,4,135
636,4,81
637,3,273
637,3,1390
638,3,4
638,3,171
639,5,2304
639,5,660
639,5,973
640,4,957
640,4,279
640,4,2704
641,3,336
641,3,279
642,3,2579
642,3,940
643,3,1578
643,3,1
643,3,589
644,9,491
644,9,8
645,3,65
645,3,255
645,3,242
645,3,1214
645,3,2247
645,3,43
645,3,2162
645,3,2713
645,3,761
646,5,138
646,5,4
647,5,306
647,5,325
647,5,472
647,5,216
647,5,475
647,5,62
647,5,635
647,5,61
648,3,942
648,3,323
649,3,595
649,3,35
649,3,454
650,4,740
650,4,849
651,3,1442
651,3,257
651,3,196
652,3,378
652,3,1200
653,3,51
653,3,788
654,6,1773
654,6,1733
655,4,530
655,4,1076
656,4,318
656,4,4
657,3,1025
657,3,127
657,3,1347
658,3,740
658,3,849
659,5,146
659,5,148
659,5,939
659,5,14
659,5,1591
660,3,1734
660,3,636
660,3,2383
661,9,71
661,9,235
661,9,279
662,5,2198
662,5,1390
662,5,636
662,5,121
662,5,35
663,4,1761
663,4,1762
664,3,237
664,3,1304
665,8,188
665,8,473
666,3,733
666,3,636
667,3,1939
667,3,503
667,3,263
668,3,2459
668,3,2320
668,3,2166
669,4,132
669,4,1388
669,4,432
669,4,931
670,3,166
670,3,705
671,3,148
671,3,650
671,3,626
672,4,318
672,4,492
673,3,9
673,3,522
673,3,2171
673,3,54
674,6,517
674,6,1871
675,3,473
675,3,200
675,3,358
675,3,185
675,3,188
676,3,255
676,3,1320
677,9,276
677,9,513
678,4,1999
678,4,148
678,4,766
678,4,14
678,4,676
678,4,485
679,6,108
679,6,87
679,6,565
680,3,669
680,3,1690
681,4,316
681,4,2401
681,4,2011
681,4,790
681,4,270
681,4,2530
682,3,219
682,3,497
682,3,574
682,3,8
683,3,124
683,3,242
684,3,147
684,3,2007
684,3,14
685,3,69
685,3,3
686,3,1126
686,3,275
687,6,1535
687,6,367
687,6,14
687,6,790
687,6,94
688,3,421
688,3,779
688,3,481
689,4,1945
689,4,216
690,4,402
690,4,802
690,4,718
690,4,487
690,4,642
690,4,366
691,3,620
691,3,94
691,3,1768
692,3,874
692,3,94
692,3,1999
693,10,1200
693,10,237
694,3,1471
694,3,351
695,3,276
695,3,403
696,5,135
696,5,420
697,8,1938
697,8,705
697,8,223
697,8,960
698,3,141
698,3,1436
698,3,1825
699,4,473
699,4,188
699,4,2729
699,4,2518
699,4,270
700,4,254
700,4,2605
700,4,549
700,4,1392
700,4,1531
701,3,662
701,3,536
701,3,1703
701,3,35
702,3,147
702,3,38
703,3,1507
703,3,254
704,3,45
704,3,964
705,5,126
705,5,2640
705,5,127
706,5,135
706,5,420
707,3,1278
707,3,1364
708,3,1761
708,3,1762
709,3,3
709,3,54
710,3,125
710,3,114
711,11,1967
711,11,225
711,11,1966
711,11,227
712,5,32
712,5,4
712,5,197
712,5,657
713,3,87
713,3,287
713,3,1825
714,6,705
714,6,1023
715,3,352
715,3,216
715,3,966
716,4,2743
716,4,1202
716,4,2570
716,4,2692
716,4,571
717,5,124
717,5,420
718,6,1007
718,6,670
719,5,380
719,5,1952
720,3,330
720,3,20
720,3,444
720,3,69
721,4,1223
721,4,2
721,4,54
722,4,562
722,4,1555
722,4,81
722,4,1334
723,3,39
723,3,270
723,3,1021
724,3,9
724,3,10
724,3,314
724,3,60
725,5,638
725,5,1199
726,9,380
726,9,190
726,9,485
727,5,170
727,5,997
727,5,1061
727,5,719
728,5,2364
728,5,417
728,5,2320
728,5,2695
728,5,2077
729,4,1313
729,4,1513
729,4,2198
729,4,993
730,8,257
730,8,1142
731,3,108
731,3,1546
731,3,143
731,3,325
732,4,31
732,4,113
732,4,718
733,5,1350
733,5,229
733,5,626
734,6,790
734,6,1326
735,3,183
735,3,7
735,3,299
736,3,14
736,3,1589
737,4,119
737,4,308
738,3,910
738,3,2535
738,3,1
739,3,90
739,3,3
739,3,1023
739,3,308
739,3,330
739,3,476
739,3,219
739,3,492
740,4,14
740,4,196
740,4,482
741,3,14
741,3,2199
742,6,255
742,6,1938
743,3,39
743,3,146
743,3,2734
743,3,622
744,3,1201
744,3,650
744,3,1342
745,7,132
745,7,1415
746,8,1117
746,8,940
747,4,1845
747,4,342
748,5,203
748,5,9
748,5,715
748,5,138
748,5,63
749,4,766
749,4,229
749,4,836
750,3,1381
750,3,151
750,3,188
750,3,14
750,3,2507
751,6,670
751,6,1588
751,6,552
751,6,1536
752,5,39
752,5,200
752,5,1589
753,4,276
753,4,513
754,11,788
754,11,4
754,11,2
755,3,31
755,3,739
755,3,113
756,5,1201
756,5,1461
756,5,2199
757,3,108
757,3,291
758,4,120
758,4,35
759,4,1442
759,4,1548
760,4,32
