CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
82,13,93
82,13,70
83,20,263
83,20,51
83,20,53
84,14,192
84,14,950
84,14,38
84,14,44
85,20,100
85,20,303
85,20,158
86,20,38
87,19,31
88,14,113
88,14,38
89,19,174
89,19,761
89,19,27
90,16,76
91,16,29
91,16,246
92,15,6
92,15,35
92,15,4
93,15,38
93,15,39
94,17,98
94,17,214
94,17,301
95,16,31
95,16,78
95,16,11
96,20,248
96,20,287
96,20,33
97,11,113
97,11,43
97,11,560
98,17,34
98,17,31
99,13,50
100,19,115
100,19,246
100,19,188
101,17,17
101,17,15
101,17,116
102,18,112
102,18,174
102,18,27
103,13,72
103,13,50
104,10,529
105,19,490
105,19,278
105,19,853
105,19,499
105,19,497
106,17,108
106,17,100
107,19,162
107,19,103
108,16,31
109,20,103
109,20,78
110,16,218
110,16,9
111,15,152
111,15,514
112,19,115
112,19,149
112,19,177
113,20,31
113,20,429
113,20,32
114,15,50
115,14,584
116,14,798
116,14,23
116,14,196
116,14,575
117,17,390
117,17,33
118,10,11
119,17,412
120,18,29
120,18,158
121,15,22
121,15,23
122,18,33
123,14,113
123,14,1036
123,14,38
124,12,17
124,12,15
124,12,45
125,10,561
125,10,780
125,10,524
126,15,45
127,17,6
127,17,87
127,17,4
128,19,110
128,19,113
128,19,96
128,19,43
129,20,17
129,20,27
129,20,367
129,20,246
129,20,141
130,13,372
130,13,29
130,13,4
130,13,115
130,13,7
131,15,51
131,15,546
132,17,9
132,17,2
132,17,547
133,10,51
133,10,234
134,12,4
134,12,11
135,18,254
135,18,406
135,18,292
135,18,45
135,18,47
136,15,121
136,15,20
137,19,31
138,14,182
138,14,17
138,14,15
138,14,183
138,14,116
139,17,8
140,17,596
140,17,37
141,19,98
141,19,213
141,19,33
142,10,38
142,10,39
143,20,29
143,20,158
143,20,135
143,20,11
143,20,93
144,15,50
145,20,259
145,20,91
145,20,78
145,20,70
146,14,544
146,14,116
146,14,117
147,19,484
147,19,10
147,19,50
147,19,53
148,15,207
148,15,378
148,15,861
149,18,17
150,19,50
151,17,108
151,17,90
152,11,20
152,11,31
153,18,23
153,18,101
154,19,86
154,19,68
154,19,326
154,19,20
154,19,71
155,11,11
156,16,11
157,14,39
158,20,17
159,16,31
159,16,39
160,18,22
160,18,29
160,18,23
160,18,246
161,16,25
161,16,26
161,16,27
161,16,28
162,15,108
162,15,29
162,15,33
163,16,31
164,19,182
164,19,261
164,19,116
165,11,244
165,11,11
166,20,185
166,20,94
167,20,99
167,20,31
167,20,70
168,10,282
168,10,600
168,10,93
169,13,94
169,13,612
170,19,38
170,19,39
171,15,17
172,17,9
172,17,501
172,17,520
173,18,72
173,18,28
174,10,615
174,10,33
175,18,148
175,18,31
175,18,193
176,15,101
177,17,32
177,17,34
177,17,31
177,17,177
178,20,78
179,20,278
179,20,116
180,14,33
181,15,9
182,17,174
182,17,33
183,12,9
184,16,845
185,12,385
186,16,34
186,16,259
186,16,31
186,16,742
187,18,429
187,18,33
188,15,169
188,15,439
188,15,29
188,15,149
189,19,263
189,19,79
190,13,31
190,13,38
190,13,193
191,19,396
191,19,29
191,19,114
192,16,6
192,16,87
192,16,23
192,16,4
192,16,232
193,19,20
194,15,51
194,15,53
195,16,17
195,16,15
196,17,26
196,17,35
196,17,27
196,17,51
196,17,28
197,15,303
197,15,95
198,19,49
198,19,648
198,19,39
199,20,656
199,20,17
200,20,34
200,20,31
200,20,102
201,11,182
201,11,17
201,11,116
202,19,115
203,11,175
204,14,1390
204,14,232
205,17,34
205,17,123
206,20,169
206,20,29
206,20,628
207,11,145
207,11,96
208,11,110
208,11,34
208,11,31
209,13,29
210,19,29
210,19,10
210,19,47
211,20,66
211,20,174
211,20,50
212,18,90
212,18,29
213,11,51
214,12,250
214,12,249
214,12,772
214,12,252
215,10,23
215,10,27
216,15,38
216,15,39
217,13,148
217,13,149
218,19,108
219,19,333
219,19,257
219,19,165
220,10,38
220,10,39
221,10,175
221,10,97
222,12,404
222,12,175
223,16,372
223,16,29
223,16,115
224,15,29
224,15,115
225,15,22
225,15,397
225,15,1453
225,15,149
226,18,4
227,11,98
227,11,29
227,11,204
227,11,247
227,11,65
228,17,162
228,17,11
229,19,95
230,15,24
230,15,27
231,15,103
231,15,181
231,15,174
232,15,103
232,15,174
233,18,55
234,20,71
234,20,31
234,20,177
235,15,174
235,15,684
236,17,443
236,17,553
237,10,114
238,17,308
239,15,397
239,15,29
239,15,23
239,15,93
240,14,4
241,15,80
242,17,47
243,12,901
243,12,293
243,12,616
243,12,294
243,12,70
244,17,67
245,17,278
245,17,279
246,14,578
246,14,637
246,14,28
247,20,49
247,20,26
247,20,38
247,20,39
247,20,684
248,17,9
248,17,186
248,17,1059
248,17,619
249,11,465
249,11,31
249,11,123
250,13,29
251,12,103
251,12,6
251,12,4
251,12,11
252,10,552
252,10,95
253,10,110
253,10,266
253,10,113
253,10,353
253,10,38
254,15,78
255,13,31
255,13,38
256,18,711
256,18,108
256,18,710
257,19,9
258,15,122
258,15,17
258,15,45
259,17,4
260,16,158
260,16,346
261,11,45
262,15,126
262,15,31
262,15,32
263,16,34
263,16,355
263,16,257
264,19,29
264,19,23
264,19,101
265,20,29
266,14,111
266,14,38
266,14,39
267,15,221
267,15,31
267,15,32
268,10,158
269,11,103
269,11,29
270,11,224
270,11,38
271,10,17
271,10,115
271,10,116
272,19,17
272,19,531
272,19,48
272,19,116
272,19,246
273,16,51
273,16,96
274,10,74
274,10,82
275,14,174
275,14,175
275,14,541
275,14,407
276,20,10
276,20,114
277,15,17
278,16,368
278,16,4
279,18,114
280,13,71
281,11,484
281,11,51
282,10,29
282,10,11
283,19,78
284,20,78
285,15,114
286,16,31
287,10,442
287,10,149
287,10,96
287,10,514
288,19,289
288,19,31
288,19,123
289,14,1298
289,14,534
289,14,908
289,14,82
290,11,98
290,11,214
290,11,247
290,11,301
291,10,34
291,10,355
291,10,31
292,17,94
292,17,611
293,16,164
293,16,188
294,17,35
295,14,501
295,14,324
296,20,11
297,14,20
297,14,627
298,13,292
298,13,17
298,13,183
299,17,95
300,10,31
300,10,335
301,20,29
301,20,6
301,20,23
302,20,17
303,19,95
304,20,94
304,20,615
305,20,145
305,20,146
305,20,158
306,20,49
306,20,111
306,20,38
307,16,29
307,16,374
307,16,48
308,19,522
308,19,158
309,10,1
309,10,460
310,12,29
310,12,164
311,12,6
311,12,667
311,12,4
312,15,772
312,15,252
312,15,741
313,20,175
314,15,78
314,15,11
315,11,158
315,11,45
316,18,29
316,18,11
317,11,381
317,11,27
318,13,34
318,13,175
319,11,8
319,11,324
320,19,31
320,19,119
321,12,34
321,12,31
321,12,158
322,10,107
322,10,93
323,10,50
323,10,246
323,10,33
324,15,110
324,15,34
324,15,38
325,15,235
326,15,115
327,15,31
327,15,183
327,15,352
327,15,45
328,20,940
328,20,17
328,20,591
329,10,175
329,10,541
330,17,224
330,17,951
330,17,82
330,17,627
331,17,113
331,17,431
331,17,1100
331,17,38
331,17,39
332,16,589
332,16,114
333,19,27
333,19,61
333,19,222
334,10,463
334,10,1191
334,10,23
334,10,152
335,17,112
335,17,37
335,17,51
335,17,47
336,13,106
336,13,31
336,13,208
337,13,9
338,18,387
338,18,78
338,18,4
339,17,593
339,17,29
339,17,164
339,17,11
339,17,628
340,16,209
340,16,11
340,16,246
340,16,101
341,20,49
341,20,39
342,15,438
342,15,4
342,15,7
342,15,190
342,15,547
343,19,805
343,19,998
344,19,153
344,19,108
344,19,10
344,19,149
344,19,433
345,17,17
345,17,620
345,17,412
345,17,143
346,19,34
347,20,108
347,20,164
347,20,157
348,13,33
349,13,81
349,13,82
350,15,34
351,17,22
351,17,29
351,17,23
351,17,1316
352,13,218
352,13,4
352,13,114
352,13,190
353,12,37
353,12,38
353,12,39
354,14,17
354,14,15
354,14,183
354,14,45
355,10,328
355,10,149
355,10,193
356,17,108
356,17,149
356,17,32
357,17,22
357,17,29
357,17,23
357,17,11
357,17,309
358,14,9
358,14,11
359,16,11
359,16,101
360,18,9
360,18,53
361,14,29
361,14,7
362,20,29
362,20,149
363,15,1216
363,15,1254
363,15,95
364,15,6
364,15,23
364,15,4
364,15,11
364,15,511
365,12,410
365,12,71
366,13,29
367,20,671
367,20,156
367,20,672
367,20,149
367,20,634
368,20,23
368,20,85
368,20,11
369,11,132
369,11,51
370,17,29
370,17,23
371,10,17
372,11,33
373,15,114
373,15,147
374,16,214
375,15,80
376,18,913
376,18,558
377,16,172
377,16,174
377,16,680
378,11,89
378,11,121
379,16,283
380,10,9
380,10,11
381,11,70
382,16,17
382,16,116
383,14,490
383,14,384
383,14,278
383,14,492
383,14,499
384,19,174
384,19,17
384,19,27
385,20,174
385,20,30
386,10,282
387,17,119
388,10,9
388,10,35
388,10,211
389,12,34
389,12,121
389,12,210
389,12,355
389,12,32
390,17,1078
390,17,463
390,17,502
390,17,114
391,19,106
391,19,41
391,19,114
392,11,282
392,11,82
393,18,48
393,18,119
393,18,97
394,17,1
394,17,75
395,17,39
396,18,164
396,18,93
397,12,17
397,12,15
397,12,116
398,15,82
399,19,145
399,19,448
400,11,47
400,11,75
400,11,556
400,11,55
401,20,29
401,20,10
402,18,106
402,18,410
402,18,51
403,10,11
404,19,113
404,19,20
404,19,38
405,18,23
406,16,22
406,16,397
406,16,23
406,16,149
406,16,157
407,13,97
408,19,111
408,19,123
408,19,96
409,15,362
409,15,6
409,15,4
409,15,11
410,12,624
410,12,17
410,12,15
410,12,116
410,12,45
411,11,29
411,11,11
411,11,114
412,12,126
412,12,282
413,10,11
414,11,17
414,11,180
414,11,246
415,17,62
415,17,98
415,17,301
415,17,97
416,20,113
416,20,20
416,20,130
416,20,38
416,20,43
417,15,103
417,15,245
417,15,38
417,15,96
418,20,548
418,20,51
419,14,126
419,14,175
419,14,70
420,20,9
420,20,31
421,18,49
421,18,39
422,18,78
423,14,411
423,14,549
423,14,957
424,18,661
424,18,132
424,18,38
425,17,149
426,18,107
426,18,78
427,12,23
427,12,28
428,18,255
428,18,437
428,18,45
429,13,48
430,12,406
430,12,45
430,12,291
431,16,32
431,16,189
431,16,82
431,16,433
432,20,174
432,20,33
433,19,29
433,19,115
433,19,188
434,20,31
434,20,32
435,15,15
436,19,610
436,19,38
437,10,50
437,10,51
437,10,53
437,10,840
438,10,384
438,10,385
438,10,17
439,12,11
440,17,8
441,20,2
442,14,34
442,14,31
443,10,51
444,20,67
444,20,11
444,20,70
445,17,27
445,17,179
446,16,108
446,16,149
447,11,23
447,11,213
447,11,28
448,20,4
449,14,278
450,17,17
451,13,158
451,13,135
452,13,846
452,13,1244
452,13,97
453,15,101
454,12,45
455,19,586
455,19,113
455,19,130
455,19,192
455,19,38
456,19,17
456,19,15
457,15,75
457,15,11
457,15,71
458,19,50
459,19,158
459,19,82
460,12,851
460,12,404
460,12,817
460,12,97
461,20,120
461,20,156
461,20,321
461,20,158
461,20,464
462,15,81
462,15,122
462,15,82
463,18,811
463,18,45
464,16,368
464,16,124
464,16,302
464,16,114
465,19,767
465,19,174
465,19,17
466,15,1321
466,15,301
466,15,51
466,15,800
466,15,535
467,20,416
468,16,1122
468,16,10
468,16,11
468,16,93
469,12,78
469,12,93
470,15,221
470,15,98
470,15,119
471,20,108
471,20,10
471,20,33
472,12,439
472,12,10
472,12,149
473,15,68
473,15,37
474,17,29
474,17,11
474,17,334
475,13,51
476,20,156
476,20,149
477,20,29
477,20,47
478,10,107
478,10,9
478,10,8
478,10,11
479,19,98
479,19,204
480,13,29
480,13,10
480,13,8
480,13,149
480,13,11
481,12,29
481,12,501
481,12,809
482,20,4
482,20,246
483,11,375
484,16,132
484,16,51
484,16,38
485,16,29
485,16,7
485,16,101
486,16,103
486,16,75
486,16,483
486,16,55
487,12,4
487,12,11
488,19,220
489,17,1344
489,17,94
489,17,389
490,14,430
491,15,80
492,19,108
493,11,601
493,11,78
493,11,59
493,11,223
494,19,112
494,19,17
494,19,222
495,18,622
495,18,39
496,15,35
497,15,95
497,15,346
498,19,71
498,19,439
498,19,149
498,19,177
499,10,123
499,10,369
499,10,1317
500,11,567
500,11,321
500,11,260
501,12,22
501,12,115
501,12,15
502,17,72
502,17,213
502,17,71
503,11,106
503,11,114
503,11,76
503,11,264
504,18,17
504,18,4
504,18,11
505,20,29
505,20,164
505,20,17
505,20,10
505,20,628
506,19,414
506,19,114
507,16,100
507,16,448
507,16,443
508,19,1
509,15,100
509,15,108
509,15,39
510,19,9
510,19,172
510,19,522
510,19,158
510,19,96
511,20,210
512,15,6
512,15,4
512,15,11
512,15,7
513,10,285
513,10,159
514,18,80
515,16,31
515,16,257
516,19,103
516,19,373
516,19,164
516,19,149
517,16,6
517,16,11
518,18,805
518,18,505
519,11,148
519,11,328
519,11,149
520,10,4
521,19,34
522,20,493
522,20,278
523,18,103
524,19,31
525,20,11
525,20,93
525,20,28
526,15,37
526,15,517
527,11,283
527,11,11
528,17,115
528,17,188
529,20,29
529,20,4
530,17,29
530,17,10
530,17,4
530,17,11
531,18,289
531,18,10
531,18,149
532,18,115
533,10,10
533,10,11
534,14,95
534,14,82
535,15,29
536,10,31
536,10,38
537,13,254
537,13,292
537,13,17
537,13,529
538,17,269
538,17,463
538,17,152
539,17,122
539,17,17
540,15,100
540,15,39
541,16,126
542,18,251
542,18,127
543,16,74
543,16,82
543,16,93
544,14,905
544,14,293
544,14,70
545,18,660
545,18,15
545,18,123
545,18,116
546,16,282
546,16,310
546,16,82
547,16,85
547,16,114
548,20,115
548,20,958
549,15,116
550,19,29
550,19,11
550,19,101
551,17,29
551,17,246
552,20,11
553,12,108
553,12,90
553,12,29
553,12,164
554,15,70
555,18,76
555,18,677
556,11,215
556,11,233
557,17,34
558,10,71
559,19,857
559,19,174
559,19,382
559,19,380
559,19,70
560,18,610
560,18,39
560,18,393
561,10,145
561,10,1021
561,10,158
561,10,111
562,17,410
563,17,189
563,17,126
564,11,6
564,11,11
565,11,254
565,11,897
566,15,384
566,15,385
567,16,139
567,16,11
567,16,101
568,17,108
568,17,149
569,14,23
570,11,31
570,11,119
570,11,123
571,20,98
571,20,204
572,10,37
573,18,4
573,18,11
573,18,47
574,13,11
574,13,93
575,10,146
575,10,158
575,10,82
575,10,1512
576,19,51
577,18,103
577,18,29
577,18,11
578,15,6
578,15,11
579,20,302
579,20,114
579,20,190
580,17,246
580,17,213
581,15,175
582,11,11
583,14,126
583,14,314
584,15,27
585,16,283
586,15,110
586,15,443
586,15,38
586,15,43
587,15,267
587,15,300
587,15,132
587,15,111
587,15,39
588,15,174
589,20,95
590,11,79
591,12,321
591,12,78
591,12,11
591,12,260
592,17,387
592,17,372
593,15,160
593,15,14
594,16,283
594,16,78
595,19,115
596,18,93
597,20,27
597,20,45
597,20,65
598,12,239
598,12,31
598,12,123
598,12,82
599,12,29
599,12,328
599,12,149
600,17,11
600,17,93
601,12,29
601,12,628
602,11,34
602,11,107
602,11,93
602,11,45
603,18,45
604,15,255
604,15,182
604,15,17
605,13,712
605,13,273
605,13,45
606,16,174
606,16,175
607,10,124
608,11,34
608,11,762
608,11,27
609,17,49
609,17,931
609,17,39
610,12,105
611,13,298
611,13,293
611,13,70
612,15,38
612,15,39
613,14,400
613,14,126
613,14,376
614,11,31
615,17,23
615,17,53
616,18,17
617,16,97
618,15,112
618,15,122
619,16,22
619,16,11
619,16,101
620,19,41
620,19,80
620,19,161
621,11,667
621,11,101
622,18,29
622,18,164
623,10,95
624,14,23
624,14,2
625,10,29
626,20,6
626,20,4
627,18,443
627,18,131
627,18,1286
627,18,38
627,18,97
628,20,149
629,17,397
629,17,7
629,17,114
629,17,150
629,17,1316
630,20,124
630,20,114
631,16,108
631,16,700
631,16,157
632,19,114
633,18,110
633,18,108
634,14,182
634,14,17
634,14,27
634,14,15
634,14,116
635,18,158
636,16,175
637,20,34
637,20,31
638,20,90
638,20,113
639,16,328
639,16,149
639,16,906
640,10,365
641,12,529
642,15,139
642,15,47
643,18,285
644,19,239
644,19,259
645,12,23
646,20,384
646,20,278
646,20,385
647,18,38
648,19,50
648,19,549
649,18,83
649,18,20
649,18,122
650,17,90
650,17,148
650,17,149
651,17,116
652,10,114
653,17,358
654,11,70
654,11,47
655,14,29
655,14,11
656,10,27
656,10,51
656,10,53
657,15,610
657,15,328
657,15,149
658,20,9
658,20,212
658,20,11
658,20,82
659,15,73
659,15,28
660,13,39
661,19,132
662,18,31
662,18,257
663,19,17
663,19,116
664,15,355
664,15,31
664,15,123
665,15,293
665,15,149
665,15,294
666,13,412
666,13,143
667,10,107
667,10,211
668,20,8
669,12,98
669,12,204
669,12,214
670,15,4
670,15,11
671,20,98
671,20,771
671,20,109
672,17,9
673,11,11
674,14,100
675,15,38
676,20,17
677,10,312
677,10,95
678,12,1163
678,12,166
678,12,115
678,12,284
678,12,1325
679,12,387
679,12,78
679,12,346
680,13,9
680,13,64
680,13,4
680,13,93
681,15,11
681,15,101
682,20,486
682,20,31
682,20,123
682,20,335
683,18,74
683,18,857
683,18,82
684,19,156
684,19,149
685,19,23
686,18,121
686,18,82
687,15,146
687,15,158
687,15,82
688,15,174
688,15,37
689,10,22
689,10,23
689,10,11
690,14,374
691,19,22
691,19,235
691,19,397
692,16,178
692,16,27
693,18,155
693,18,149
694,12,34
694,12,31
694,12,123
695,10,145
695,10,39
696,13,175
697,11,6
697,11,78
697,11,4
697,11,212
697,11,310
698,15,219
698,15,4
698,15,348
698,15,514
699,10,667
699,10,390
700,14,657
700,14,324
700,14,149
701,14,5
701,14,385
701,14,15
701,14,116
701,14,279
702,17,29
702,17,115
703,12,29
704,16,50
704,16,638
705,15,247
705,15,33
706,11,11
707,16,192
707,16,132
707,16,48
707,16,38
708,12,29
708,12,115
709,19,9
710,15,108
710,15,29
711,11,114
712,18,114
713,16,628
714,16,529
715,13,1115
715,13,865
715,13,1070
715,13,51
715,13,152
716,18,4
716,18,11
717,19,34
717,19,102
717,19,123
718,16,4
718,16,11
719,15,11
720,10,34
720,10,376
720,10,619
720,10,617
721,16,139
721,16,20
721,16,47
722,10,87
722,10,4
722,10,11
723,10,73
723,10,20
724,19,103
724,19,390
725,10,60
725,10,45
726,17,9
726,17,29
726,17,172
726,17,78
727,11,100
727,11,10
727,11,95
728,20,22
728,20,23
728,20,101
729,20,281
729,20,82
730,10,757
730,10,561
730,10,968
731,18,1
731,18,34
731,18,472
731,18,31
731,18,1360
732,17,55
732,17,47
733,11,158
733,11,951
733,11,82
734,10,463
734,10,29
734,10,152
735,16,139
735,16,50
736,20,338
736,20,20
736,20,2
736,20,38
737,12,9
737,12,4
737,12,11
737,12,93
738,20,561
738,20,39
739,10,73
739,10,20
740,20,269
740,20,220
741,15,248
741,15,185
742,15,94
742,15,610
742,15,710
743,18,267
743,18,38
743,18,39
744,20,113
744,20,130
744,20,894
744,20,38
745,10,31
745,10,101
746,15,41
746,15,80
747,17,88
748,15,29
749,18,465
749,18,31
749,18,123
749,18,38
750,10,38
750,10,43
751,11,141
752,16,175
753,12,10
754,19,108
754,19,157
755,15,38
756,17,29
756,17,6
756,17,4
756,17,11
757,11,129
757,11,362
758,10,23
758,10,179
759,17,27
759,17,71
760,11,9
760,11,278
760,11,1291
760,11,8
761,15,463
761,15,29
761,15,672
761,15,152
762,10,298
762,10,641
762,10,64
762,10,1030
763,18,484
763,18,51
763,18,53
763,18,65
764,13,114
765,15,174
765,15,33
766,10,20
766,10,2
766,10,284
766,10,912
766,10,47
767,13,4
767,13,11
768,20,108
769,11,29
769,11,114
769,11,190
770,16,182
770,16,17
771,14,34
771,14,31
771,14,32
772,11,298
772,11,186
772,11,71
773,16,108
773,16,100
774,15,17
774,15,222
775,17,38
775,17,39
776,16,113
776,16,20
776,16,38
777,15,599
777,15,149
778,20,17
779,16,83
779,16,71
780,14,584
781,18,17
781,18,45
782,18,11
783,19,31
783,19,102
784,15,4
784,15,11
785,19,49
785,19,38
785,19,39
786,15,106
786,15,114
787,19,107
787,19,4
787,19,114
788,14,29
788,14,23
789,13,115
790,10,65
790,10,33
791,17,103
791,17,714
791,17,165
792,16,4
792,16,115
793,11,17
793,11,184
794,10,191
794,10,50
795,13,235
795,13,905
795,13,70
796,10,29
796,10,31
796,10,101
797,18,108
797,18,29
797,18,115
798,16,281
798,16,96
799,20,11
799,20,213
799,20,47
800,17,11
800,17,101
800,17,147
801,16,224
801,16,20
802,12,202
803,20,477
803,20,29
803,20,809
804,18,146
804,18,228
804,18,158
805,18,47
806,17,116
807,16,149
807,16,150
808,20,108
808,20,29
808,20,157
809,10,26
809,10,180
809,10,27
810,19,29
810,19,10
810,19,78
810,19,11
811,16,113
811,16,38
812,19,174
812,19,246
812,19,33
813,15,83
813,15,71
814,15,31
814,15,38
815,17,108
815,17,115
816,19,224
816,19,192
816,19,38
816,19,227
817,20,113
817,20,38
818,16,98
818,16,204
819,11,419
819,11,11
820,11,1
821,15,31
821,15,352
822,12,45
823,18,108
823,18,49
824,16,267
824,16,38
824,16,39
825,13,27
826,13,288
826,13,158
826,13,11
827,10,29
827,10,80
827,10,11
827,10,93
827,10,71
828,12,71
828,12,77
828,12,84
828,12,213
828,12,28
829,10,149
830,18,29
831,11,1
831,11,9
832,13,254
832,13,255
832,13,17
833,15,11
833,15,93
834,17,49
834,17,300
834,17,111
834,17,754
835,13,43
836,19,149
836,19,294
837,11,661
837,11,98
837,11,204
838,17,29
839,15,27
839,15,82
840,16,33
841,17,107
841,17,78
841,17,93
842,18,1
843,17,29
844,14,108
845,15,39
845,15,528
846,11,97
847,11,115
848,15,103
848,15,82
848,15,70
849,10,95
849,10,246
850,16,34
850,16,31
851,17,29
851,17,23
852,13,4
852,13,152
852,13,150
853,15,248
853,15,185
853,15,174
854,10,175
855,17,924
855,17,999
855,17,45
856,15,107
856,15,78
856,15,4
857,10,9
857,10,64
858,14,17
858,14,183
859,17,754
859,17,38
859,17,39
860,20,27
861,17,148
861,17,149
862,13,50
862,13,53
863,10,158
864,12,110
864,12,43
865,11,29
866,15,437
866,15,45
867,19,98
867,19,771
868,12,80
869,16,801
869,16,149
869,16,7
870,15,358
870,15,20
870,15,47
871,17,578
871,17,52
871,17,37
871,17,53
872,10,17
872,10,115
872,10,116
873,16,17
873,16,45
873,16,291
874,19,649
874,19,683
874,19,64
875,12,285
875,12,82
876,19,59
877,15,103
878,15,9
878,15,512
879,13,174
879,13,213
880,19,50
880,19,51
881,20,940
882,14,17
883,16,593
883,16,410
883,16,114
884,16,78
884,16,4
885,16,175
885,16,31
886,15,116
886,15,117
887,19,37
887,19,50
887,19,48
888,17,847
888,17,15
888,17,116
888,17,97
889,14,586
889,14,73
889,14,38
890,20,98
891,20,29
891,20,85
892,15,1
892,15,571
893,13,772
893,13,252
893,13,741
894,18,114
895,19,27
895,19,2
896,12,29
897,11,1
897,11,9
897,11,268
898,18,82
898,18,47
899,12,224
899,12,192
900,16,49
900,16,38
900,16,39
901,11,31
902,15,23
903,15,34
904,19,281
904,19,282
904,19,79
905,19,11
905,19,101
906,16,31
907,14,11
908,11,115
909,18,94
909,18,390
910,19,266
910,19,484
910,19,27
910,19,925
910,19,44
911,16,66
911,16,50
912,17,103
912,17,29
912,17,10
912,17,78
913,17,17
914,16,114
915,20,33
916,17,112
916,17,82
917,20,314
917,20,741
917,20,65
918,17,78
918,17,4
919,16,584
919,16,290
920,11,73
920,11,29
921,16,1
921,16,244
921,16,4
921,16,144
922,19,121
922,19,78
922,19,8
923,11,27
924,11,829
924,11,599
924,11,314
924,11,82
924,11,849
925,19,73
925,19,20
926,11,6
926,11,80
926,11,4
926,11,11
926,11,19
927,11,9
928,18,31
928,18,17
928,18,123
929,10,428
929,10,78
929,10,4
929,10,208
930,18,34
930,18,31
931,18,146
931,18,160
932,15,11
933,18,29
933,18,82
934,20,736
935,16,1
935,16,22
935,16,96
936,12,17
937,19,491
937,19,96
938,12,29
939,11,201
939,11,103
939,11,50
939,11,51
939,11,47
940,16,100
940,16,448
941,15,113
941,15,43
942,10,79
943,14,172
944,16,298
944,16,34
944,16,31
944,16,257
944,16,294
945,15,29
946,17,457
946,17,45
947,16,259
947,16,29
947,16,31
947,16,10
948,16,11
948,16,93
948,16,101
948,16,47
949,19,682
950,16,253
950,16,17
950,16,27
951,19,4
952,12,31
952,12,168
953,18,6
953,18,15
954,15,115
955,14,37
955,14,50
956,19,29
957,17,387
957,17,6
957,17,934
957,17,547
957,17,147
958,10,115
959,20,112
959,20,27
959,20,51
959,20,147
960,12,132
960,12,953
961,14,34
961,14,1220
962,20,17
962,20,15
963,17,115
964,16,114
965,15,150
966,14,108
967,17,173
967,17,175
967,17,27
968,13,74
968,13,308
969,13,11
970,20,1
970,20,460
970,20,20
971,18,119
972,18,100
972,18,554
973,19,4
974,19,38
974,19,39
975,17,134
975,17,303
975,17,313
975,17,95
976,12,47
977,18,368
977,18,101
978,20,8
979,17,6
979,17,4
980,11,441
980,11,831
980,11,49
980,11,37
981,13,75
982,20,45
983,20,213
984,18,17
984,18,261
985,15,34
985,15,1124
986,18,23
986,18,2
986,18,556
987,13,192
987,13,213
987,13,193
988,19,6
988,19,236
988,19,4
988,19,232
989,17,278
989,17,385
990,16,87
991,16,158
992,14,1
992,14,822
992,14,35
993,12,90
993,12,292
994,16,95
995,12,80
995,12,101
996,14,90
996,14,146
997,20,38
997,20,39
998,15,29
